Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
1	|	Sat Jul 08 01:32:04 +0000 2017	|	Chuck Schumer	|	17494010	|	883498887868186624	|	17494010	|	"...with figures and analyses from conservative groups and Republicans that show more benefits and less disruption, should the bill pass"	|	$#%
2	|	Sat Jul 08 01:35:51 +0000 2017	|	Chuck Schumer	|	17494010	|	883499841975922689	|	null	|	This will not fool the millions of people who will be harmed by #Trumpcare https://t.co/9PBsHH6bAT	|	$#%
3	|	Sat Jul 08 02:01:05 +0000 2017	|	Jeff Flake	|	16056306	|	883506189832568832	|	null	|	Tragic news. My prayers go out to Bakari's family. In touch w/ @StateDept to make sure his friends get home safely https://t.co/Ph8Q8RAWzS	|	$#%
4	|	Sat Jul 08 02:28:39 +0000 2017	|	JohnCornyn	|	13218102	|	883513130336358409	|	null	|	As we seek to save Americans from failures of Obamacare, reports of polls fail to acknowledge that no Senate bill yet exists #workingonit	|	$#%
5	|	Sat Jul 08 02:31:35 +0000 2017	|	JohnCornyn	|	13218102	|	883513868324130818	|	null	|	Glad to oblige https://t.co/yH03FJcJWQ	|	$#%
6	|	Sat Jul 08 02:37:57 +0000 2017	|	JohnCornyn	|	13218102	|	883515467549298689	|	null	|	Choice is Obamacare or best efforts to stabilize markets, reduce premiums, protect pre-existing conditions, &amp; save… https://t.co/37UVN3H9Zn	|	$#%
7	|	Sat Jul 08 02:49:27 +0000 2017	|	Senator John Thune	|	296361085	|	883518364991324161	|	null	|	Sundown on the Missouri South Dakota style. #nofilter https://t.co/D4zCbzV4Tw	|	$#%
8	|	Sat Jul 08 03:17:06 +0000 2017	|	Ron Wyden	|	250188760	|	883525321009504258	|	null	|	Great to meet Kelly at his Leaburg Country Store during a stop en route from today's #2017townhall in Redmond to to… https://t.co/tmtI3WpnuO	|	$#%
9	|	Sat Jul 08 03:39:36 +0000 2017	|	Brian Schatz	|	47747074	|	883530982875213824	|	null	|	Let's have healthcare hearings. That is all.	|	$#%
10	|	Sat Jul 08 03:41:10 +0000 2017	|	Ben Sasse	|	1480852568	|	883531378209333249	|	null	|	#Humbled https://t.co/eM8tW4p4Ow	|	$#%
11	|	Sat Jul 08 03:43:47 +0000 2017	|	Ben Sasse	|	1480852568	|	883532038573178880	|	null	|	"My husband just wears underwear."
--weirdest shout-out from a woman in the backseat of my uber tonight	|	$#%
12	|	Sat Jul 08 03:49:01 +0000 2017	|	Kamala Harris	|	30354991	|	883533354473279488	|	null	|	Voting is your right, and it must be strengthened and protected at all costs.	|	$#%
13	|	Sat Jul 08 04:00:05 +0000 2017	|	Sen. Heidi Heitkamp	|	1061029050	|	883536137049874432	|	null	|	This is 1 of the many great photos I received to showcase @NDStateFair -see them all &amp; learn how 2 submit yours her… https://t.co/12Ts3qUfDt	|	$#%
14	|	Sat Jul 08 04:10:53 +0000 2017	|	Claire McCaskill	|	16160352	|	883538854921326592	|	null	|	I'm incredibly sad.My dear friend James Nutter has passed away. There'll never be another one like him. Kind,generous,loyal,very big heart.	|	$#%
15	|	Sat Jul 08 04:47:39 +0000 2017	|	Ben Sasse	|	1480852568	|	883548108830810116	|	null	|	yes https://t.co/OcB2D86WRo	|	$#%
16	|	Sat Jul 08 04:50:21 +0000 2017	|	Ben Sasse	|	1480852568	|	883548789373517824	|	null	|	lots of riders chanted "40-10" at me. It hurt https://t.co/w3Ahn0lePg	|	$#%
17	|	Sat Jul 08 04:56:31 +0000 2017	|	Ben Sasse	|	1480852568	|	883550342306185216	|	null	|	literally no one does https://t.co/VYkoL3HTMa	|	$#%
18	|	Sat Jul 08 04:58:25 +0000 2017	|	Ben Sasse	|	1480852568	|	883550818284126208	|	null	|	I've been playing the husker fightsong for every rider. (They love it.) https://t.co/UngEdohiLg	|	$#%
19	|	Sat Jul 08 05:07:09 +0000 2017	|	Ben Sasse	|	1480852568	|	883553018276323328	|	null	|	No wrecks, no moving violations, and limited shouting so far.... https://t.co/PN89eFz020	|	$#%
20	|	Sat Jul 08 05:10:12 +0000 2017	|	Ben Sasse	|	1480852568	|	883553786194575360	|	null	|	to be clear: I am not dressed as an avenger tonight https://t.co/55XcX47YI0	|	$#%
