Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
25	|	Tue Mar 21 13:22:36 +0000 2017	|	Senator Bob Corker	|	73303753	|	844177422874501120	|	null	|	Enjoyed having breakfast with Cody in the Capitol this morning and being a part of his @MakeAWish journey to D.C.… https://t.co/xODIazizAG	|	$#%
26	|	Tue Mar 21 13:27:39 +0000 2017	|	Brian Schatz	|	47747074	|	844178696231702528	|	null	|	And they are going to cut Medicaid even more because, weirdly, they think this will make it more popular. https://t.co/thUEc9NPNs	|	$#%
27	|	Tue Mar 21 13:29:14 +0000 2017	|	John McCain	|	19394188	|	844179091477745664	|	null	|	Imp't @WSJ Notable &amp; Quotable by @SenSasse today: "Why Judges Wear Robes" https://t.co/9GywdT4sac	|	$#%
28	|	Tue Mar 21 13:29:13 +0000 2017	|	Ted Cruz	|	23022687	|	844179089753882624	|	null	|	"It’s clear [Neil Gorsuch] has a staunch friend in Texas Senator Ted Cruz" https://t.co/42hkfyGKH1 https://t.co/kEV2KwvpaZ	|	$#%
29	|	Tue Mar 21 13:29:55 +0000 2017	|	John McCain	|	19394188	|	844179266766016517	|	null	|	Must-read @weeklystandard: "#Gorsuch Shines on Day One" https://t.co/x0UAyl4SsP	|	$#%
30	|	Tue Mar 21 13:30:02 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	844179294553358336	|	null	|	A comprehensive paid leave plan like the #FAMILYAct is good for our workers and for our economy.… https://t.co/OnW1nt2Gsx	|	$#%
31	|	Tue Mar 21 13:30:28 +0000 2017	|	John McCain	|	19394188	|	844179403248680961	|	null	|	Heading to #SASC hearing on US policy &amp; strategy in #Europe - watch live: https://t.co/Rcywtz05ZB	|	$#%
32	|	Tue Mar 21 13:34:20 +0000 2017	|	Senator Dick Durbin	|	247334603	|	844180375257649154	|	null	|	MORNING READ: FBI is investigating President Trump’s Russia ties, Comey confirms https://t.co/tmQJb0FiVb	|	$#%
33	|	Tue Mar 21 13:39:22 +0000 2017	|	Chuck Schumer	|	17494010	|	844181643552329730	|	null	|	It is not only acceptable to ask a SCOTUS nominee questions &amp; expect specific answers; it is necessary. Time for Judge Gorsuch to do so.	|	$#%
34	|	Tue Mar 21 13:40:04 +0000 2017	|	David Perdue	|	2863210809	|	844181818496770052	|	null	|	Today is #NationalAgDay! We appreciate the hard work of individuals from GA &amp; across the nation who work tirelessly… https://t.co/gHpfoGMFwa	|	$#%
35	|	Tue Mar 21 13:42:46 +0000 2017	|	Chuck Schumer	|	17494010	|	844182499894943745	|	null	|	NYers are calling, emailing &amp; posting about their views of Judge Gorsuch &amp; I'm listening. I'm also paying close attn to his answers today.	|	$#%
36	|	Tue Mar 21 13:44:35 +0000 2017	|	Chris Murphy	|	150078976	|	844182957413847040	|	null	|	Connecticut families rely on these programs. I'm going to work w my colleagues to make sure this budget doesn't bec… https://t.co/yIf4nN0ooB	|	$#%
37	|	Tue Mar 21 13:46:27 +0000 2017	|	Ben Sasse	|	1480852568	|	844183425179377665	|	null	|	#Civics	|	$#%
38	|	Tue Mar 21 13:47:21 +0000 2017	|	Jerry Moran	|	18632666	|	844183651990552576	|	null	|	Proud to co-chair the Senate Down Syndrome Caucus on @WorldDSDay &amp; every day to promote awareness, education, resea… https://t.co/gcJ7MXFXde	|	$#%
39	|	Tue Mar 21 13:47:58 +0000 2017	|	Shelley Moore Capito	|	193794406	|	844183809214091264	|	null	|	ICYMI: Co-sponsored a bill to measure economic impact on #broadband - an important step in connecting communities: https://t.co/SH7KJXVPRm	|	$#%
40	|	Tue Mar 21 13:48:44 +0000 2017	|	Johnny Isakson	|	78403308	|	844184000382013441	|	null	|	Today is #RosietheRiveter Day! I was proud to sponsor S.Res.76 to honor 16,000,000 women who worked in support of the armed forces in WWII.	|	$#%
41	|	Tue Mar 21 13:49:14 +0000 2017	|	Pat Roberts	|	75364211	|	844184125129023488	|	null	|	Honored to receive the @USChamber's Spirit of Enterprise Award for supporting pro-growth policies. https://t.co/B4QuAaQ2cT	|	$#%
42	|	Tue Mar 21 13:49:49 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	844184272617521152	|	null	|	On Rosie the Riveter Day we recognize the women who stepped in during WWII, broke barriers &amp;changed our country's f… https://t.co/ifw3071DiO	|	$#%
43	|	Tue Mar 21 13:51:05 +0000 2017	|	John McCain	|	19394188	|	844184591300792320	|	null	|	My opening statement at #SASC hearing on US policy &amp; strategy in #Europe: https://t.co/OYjJtodYVd Watch live: https://t.co/OPdqL3F37F	|	$#%
44	|	Tue Mar 21 13:51:29 +0000 2017	|	Senator Tim Kaine	|	172858784	|	844184691980877825	|	null	|	Repealing ACA would upend lives in VA and nationwide. @GOPHELP should postpone other policy discussions, focus on #TrumpCare	|	$#%
45	|	Tue Mar 21 13:52:39 +0000 2017	|	Rob Portman	|	18915145	|	844184987821883394	|	null	|	Honored to receive the @USChamber "Spirit of Enterprise" award for my work to help local businesses &amp; support pro-g… https://t.co/U89TpM6bGA	|	$#%
46	|	Tue Mar 21 13:53:33 +0000 2017	|	Sherrod Brown	|	43910797	|	844185212313616385	|	null	|	What does it mean that Judge Gorsuch ruled corporations are people?	|	$#%
47	|	Tue Mar 21 13:53:53 +0000 2017	|	Sherrod Brown	|	43910797	|	844185294903697408	|	43910797	|	Gorsuch puts corps over workers, polluters over communities, Wall St over working families &amp; special interest $ over grassroots activists.	|	$#%
48	|	Tue Mar 21 13:57:53 +0000 2017	|	Chuck Schumer	|	17494010	|	844186302589403139	|	null	|	"We cannot afford to have Neil Gorsuch sit on the Supreme Court. He believes the wealthy have more rights than the avg citizen." -Julia, NYC	|	$#%
49	|	Tue Mar 21 13:58:20 +0000 2017	|	Senator Chris Coons	|	15324851	|	844186414749224960	|	null	|	Under #Trumpcare, DE residents will see an increase of $761-$1,015 in 2018 premiums, putting health insurance out of reach for too many.	|	$#%
50	|	Tue Mar 21 14:00:02 +0000 2017	|	Sen Luther Strange	|	829794295355940900	|	844186844963246082	|	null	|	Happy #NationalAgDay! I'm proud to represent Alabama's hardworking growers and producers - all 600,000 of them! https://t.co/jETw45id19	|	$#%
51	|	Tue Mar 21 14:02:14 +0000 2017	|	Senator Jon Tester	|	515822213	|	844187396992385025	|	null	|	I’ll be hosting my latest Teletown Hall TONIGHT! Join the call by texting TESTER to 626262 or signing up here:… https://t.co/EshBsrEElA	|	$#%
52	|	Tue Mar 21 14:02:36 +0000 2017	|	Elizabeth Warren	|	970207298	|	844187488923062273	|	null	|	The @CFPB is a tough watchdog for working families, forcing big banks to return more than $12B to people they cheated.	|	$#%
53	|	Tue Mar 21 14:03:36 +0000 2017	|	Elizabeth Warren	|	970207298	|	844187740484919297	|	null	|	The @CFPB is widely popular with the American people – and widely hated by the big Wall Street banks it regulates.	|	$#%
54	|	Tue Mar 21 14:04:45 +0000 2017	|	Elizabeth Warren	|	970207298	|	844188029828907009	|	null	|	Today, the GOP @FinancialCmte has a hearing about “restructuring” the @CFPB – another way of saying they want to weaken it.	|	$#%
55	|	Tue Mar 21 14:05:18 +0000 2017	|	Rob Portman	|	18915145	|	844188170417848321	|	null	|	Important that we promote policies that create #jobs, unleash the private sector, &amp; allow Ohioans to innovate &amp; inv… https://t.co/9ANzKnhswF	|	$#%
56	|	Tue Mar 21 14:05:48 +0000 2017	|	Elizabeth Warren	|	970207298	|	844188293591982080	|	null	|	Instead of siding with the big banks, the @HouseGOP should join @HouseDemocrats in ensuring that the @CFPB remains a strong cop on the beat.	|	$#%
57	|	Tue Mar 21 14:07:28 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	844188714054139904	|	null	|	NOW: @GOPHELP hearing on FDA user agreement fees that help fund FDA, leading to approval of life-saving drugs https://t.co/4DCWcNANx1	|	$#%
58	|	Tue Mar 21 14:08:47 +0000 2017	|	Tom Cotton	|	968650362	|	844189045836201984	|	null	|	.@SASCMajority is holding a hearing on U.S. Policy and Strategy in Europe. WATCH live: https://t.co/swMZlD9DuK	|	$#%
59	|	Tue Mar 21 14:10:16 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	844189419175383040	|	null	|	Sen. Alexander: We ended last yr. passing 21st Century Cures, which Ldr McConnell called “the most important piece of legislation” that yr.	|	$#%
60	|	Tue Mar 21 14:10:56 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	844189587312443393	|	null	|	Sen. Alexander: Today, we are here to talk about how we continue funding the FDA … 1/2	|	$#%
61	|	Tue Mar 21 14:11:02 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	844189612742508544	|	null	|	Sen. Alexander: the agency responsible for making sure the promising research supported by 21st Century Cures actually reaches patients 2/2	|	$#%
62	|	Tue Mar 21 14:13:26 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	844190217913470976	|	null	|	Sen. Alexander: If we do not move quickly to reauthorize (user fee agreements) ... the FDA will be forced to begin sending layoff notices	|	$#%
63	|	Tue Mar 21 14:14:04 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	844190373928943616	|	null	|	Sen. Alexander: The sooner we reauthorize the agreements, the better — to give patients, reviewers, and companies certainty.	|	$#%
64	|	Tue Mar 21 14:14:23 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	844190457001377792	|	null	|	Sen. Alexander: I am hopeful that this committee, and this Congress, can work in a bipartisan manner to reauthorize the user fees	|	$#%
65	|	Tue Mar 21 14:15:10 +0000 2017	|	Sen. James Lankford	|	225921757	|	844190651617071105	|	null	|	Hosting a #FacebookLIVE Conversation TOMORROW. Tune in at 4:00pm CT → https://t.co/VaGa8OBZqb	|	$#%
66	|	Tue Mar 21 14:15:31 +0000 2017	|	Ron Wyden	|	250188760	|	844190741765218306	|	null	|	#TrumpCare is not "improved." 20+ million will lose coverage. Even bigger tax breaks for wealthy &amp; special interests. House votes Thursday.	|	$#%
67	|	Tue Mar 21 14:20:20 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	844191951385714688	|	null	|	WATCH NOW: ENR Hearing on improving #infrastructure important to #publiclands, outdoor recreation, water &amp; resources https://t.co/DoYn0LOOsb	|	$#%
68	|	Tue Mar 21 14:20:58 +0000 2017	|	Claire McCaskill	|	16160352	|	844192112522514432	|	null	|	Seriously? Unbelievable. Exclusive: Tillerson plans to skip NATO meeting, visit Russia in April - sources | Reuters https://t.co/vQNmpybPaY	|	$#%
69	|	Tue Mar 21 14:22:22 +0000 2017	|	Jerry Moran	|	18632666	|	844192463711625216	|	null	|	The average age of our nation's farmers is 58 and trending upward. Our future depends on engagement of young American farmers &amp; ranchers.	|	$#%
70	|	Tue Mar 21 14:23:00 +0000 2017	|	Jerry Moran	|	18632666	|	844192622533140480	|	null	|	Happy #NationalAgDay―I'm partnering w/ @SenJoniErnst &amp; @RepMcCaul to encourage America’s next ag generation. https://t.co/GN9Pkj3sWr	|	$#%
71	|	Tue Mar 21 14:24:02 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	844192884979130368	|	null	|	.@OregonWBB makes history! Congrats on advancing to the #Sweet16! #GoDucks #OregonPride #MarchMadness https://t.co/ZuVoqOLNkq	|	$#%
72	|	Tue Mar 21 14:27:02 +0000 2017	|	Leader McConnell	|	1249982359	|	844193639735660546	|	null	|	The Rule of Law is not Liberal or Conservative #SCOTUS #ConfirmGorsuch @GorsuchFacts https://t.co/7m3xVtbhu0	|	$#%
73	|	Tue Mar 21 14:27:24 +0000 2017	|	Tim Scott	|	217543151	|	844193729628061696	|	null	|	Wearing my #worlddownsyndromeday socks in honor of my friend Rachel Lewis! https://t.co/nwA4lKv8W3	|	$#%
74	|	Tue Mar 21 14:28:10 +0000 2017	|	Pat Roberts	|	75364211	|	844193923903971329	|	null	|	NEWS RELEASE: USDA Targets $6 Million to Farmers and Ranchers Devastated by Wildfire https://t.co/b03FlVXxYV	|	$#%
75	|	Tue Mar 21 14:28:07 +0000 2017	|	Martin Heinrich	|	1099199839	|	844193910582841344	|	null	|	In NM we value our Natl Monuments - they are a vital part of our culture &amp; economy. https://t.co/Ail9GddpAH via @YourPublicLands @pewtrusts	|	$#%
76	|	Tue Mar 21 14:29:58 +0000 2017	|	Pat Roberts	|	75364211	|	844194376104534016	|	null	|	I am pleased USDA has acted swiftly to aid producers recovering from the largest wildfire in Kansas state history. https://t.co/b03FlVXxYV	|	$#%
77	|	Tue Mar 21 14:30:16 +0000 2017	|	Leader McConnell	|	1249982359	|	844194450960203779	|	null	|	Day 2 of @GorsuchFacts #SCOTUS hearing before the @senjudiciary is happening now. Watch it here → https://t.co/2WG9bUSndD	|	$#%
78	|	Tue Mar 21 14:30:27 +0000 2017	|	Steve Daines	|	11651202	|	844194499761000448	|	null	|	Great to speak with some fellow Bobcats this morning and Montana members of the Agriculture Future of America on… https://t.co/JraEvaUW82	|	$#%
79	|	Tue Mar 21 14:31:43 +0000 2017	|	Senator Chris Coons	|	15324851	|	844194818301595648	|	null	|	I previewed my Q&amp;A for Judge #Gorsuch today in an interview w/ @csmonitor. Check it out here: https://t.co/jwvpnyq4C5	|	$#%
80	|	Tue Mar 21 14:33:26 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	844195250658852864	|	null	|	#Outdoor #recreation generates $646 billion in consumer spending and employs 6.1 million Americans in the U.S. each year @WTA_hikers	|	$#%
81	|	Tue Mar 21 14:37:07 +0000 2017	|	Leader McConnell	|	1249982359	|	844196177893646337	|	null	|	Last night, I was proud to stand with @POTUS in #Kentucky as he brought his vision for #healthcare directly to the people.	|	$#%
82	|	Tue Mar 21 14:37:28 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	844196266087235586	|	null	|	W/o investments in #infrastructure like trails &amp; recreational access roads on #publiclands, we risk diminishing recreation’s economic impact	|	$#%
83	|	Tue Mar 21 14:41:47 +0000 2017	|	Senator Jim Risch	|	1096059529	|	844197349354278912	|	null	|	Idaho's ag industries play an important role in providing food supply to the US &amp; world. #nationalagday Learn more:… https://t.co/ZEWoYHe4RL	|	$#%
84	|	Tue Mar 21 14:44:01 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	844197912888381440	|	null	|	54% of WA residents go for a hike each year &amp; 72% participate in #outdoor #activities that take place on or involve trails @WTA_hikers	|	$#%
85	|	Tue Mar 21 14:45:00 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	844198161065242624	|	null	|	Budgets reflect priorities. The Trump administration’s priorities? Shortchanging women, children, seniors, low income families.	|	$#%
86	|	Tue Mar 21 14:44:54 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	844198136746852352	|	null	|	Leahy: Revision Military Wins $98 Million Contract For Advance Combat Helmet Generation II READ HERE: https://t.co/WcfrIcMLbL	|	$#%
87	|	Tue Mar 21 14:49:25 +0000 2017	|	John McCain	|	19394188	|	844199273252245504	|	null	|	.@CarnegieEndow Pres Amb Burns, fmr NATO CDR Breedlove agree US should give #Ukraine assistance to defend themselve… https://t.co/uu5odAJI5F	|	$#%
88	|	Tue Mar 21 14:49:46 +0000 2017	|	Dean Heller	|	266133081	|	844199358857990147	|	null	|	I am humbled by the brave men &amp; women who serve our country in the armed forces. Important to recognize #NV vets https://t.co/j0muuEG0aa	|	$#%
89	|	Tue Mar 21 14:52:38 +0000 2017	|	Chuck Schumer	|	17494010	|	844200083239456769	|	null	|	“This nomination will be a disaster for our country.” Susan, Westbury #Gorsuch	|	$#%
90	|	Tue Mar 21 14:53:57 +0000 2017	|	Chuck Schumer	|	17494010	|	844200414509744128	|	null	|	Senators know to ask general Qs to get a sense of a Judge’s philosophy. In our meeting, Judge Gorsuch refused to answer even those Qs.	|	$#%
91	|	Tue Mar 21 14:56:47 +0000 2017	|	Chuck Schumer	|	17494010	|	844201125674934273	|	null	|	It’s not unreasonable for Senators to consider &amp; question a nominee's ideology in cmte. But he should be willing to answer specific Qs.	|	$#%
92	|	Tue Mar 21 14:58:38 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	844201592077410304	|	null	|	Happy #NationalAgDay to all of our hardworking Wisconsin farmers! 🚜 https://t.co/mpF74JLLmR	|	$#%
93	|	Tue Mar 21 14:59:45 +0000 2017	|	Sen. Heidi Heitkamp	|	1061029050	|	844201871325773824	|	null	|	.@SenateBanking hearing about sanctions on Russia, I reinforced need for tough, smart national security strategies… https://t.co/5N4LDfmt7Q	|	$#%
94	|	Tue Mar 21 15:00:02 +0000 2017	|	Tom Cotton	|	968650362	|	844201943119544322	|	null	|	I joined @newsradio1029 this morning to discuss Judge Neil Gorsuch and healthcare. LISTEN: https://t.co/yoqtCisFaW	|	$#%
95	|	Tue Mar 21 15:01:01 +0000 2017	|	Senator Todd Young	|	234128524	|	844202190524833792	|	null	|	Happy #AgDay to our Hoosier farmers! Agriculture is a cornerstone of Indiana's economy and vital to putting food on… https://t.co/ZXAi0C2qiE	|	$#%
96	|	Tue Mar 21 15:01:58 +0000 2017	|	Senator Chris Coons	|	15324851	|	844202429537271808	|	null	|	19,669 DE residents would lose private health care coverage under #Trumpcare. We want more coverage, not less.	|	$#%
97	|	Tue Mar 21 15:02:14 +0000 2017	|	Tammy Duckworth	|	1058520120	|	844202495652052992	|	null	|	Happy #NationalAgDay! Grateful for all the IL farmers who help feed families across the globe &amp; power our economy.	|	$#%
98	|	Tue Mar 21 15:04:21 +0000 2017	|	David Perdue	|	2863210809	|	844203028722925569	|	null	|	Great read about @Georgia_AG's support for Judge Neil Gorsuch as our next Supreme Court Justice via @DeKalbNeighbor: https://t.co/dfRR4uNv2M	|	$#%
99	|	Tue Mar 21 15:04:19 +0000 2017	|	Shelley Moore Capito	|	193794406	|	844203022960021504	|	null	|	Honored to be w/ female advocates today on #RosietheRiveterDay. Thank you to all of the Rosies for your hard work! https://t.co/HKhlf35fUi	|	$#%
100	|	Tue Mar 21 15:04:15 +0000 2017	|	Pat Roberts	|	75364211	|	844203003708084224	|	null	|	AUDIO on @USDA directing $6 million to farmers  &amp; ranchers devastated by the #kswildfires. https://t.co/af8JA75XDQ	|	$#%
101	|	Tue Mar 21 15:05:26 +0000 2017	|	Leader McConnell	|	1249982359	|	844203301948325889	|	null	|	The Ginsburg Standard for #SCOTUS nominees. @GorsuchFacts https://t.co/JfiytHZajZ	|	$#%
102	|	Tue Mar 21 15:06:30 +0000 2017	|	Senator Tim Kaine	|	172858784	|	844203569372958720	|	null	|	Started off my morning with econ students from Alexandria's @TCWTitans. Left side! Strong side! https://t.co/oEGCIa8wU3	|	$#%
103	|	Tue Mar 21 15:11:43 +0000 2017	|	Senator Joe Donnelly	|	216503958	|	844204882961797120	|	null	|	#GoodNews: In the wake of devastating wildfires in Kansas, Hoosiers have donated hay to ranchers. https://t.co/2UMPJXs7u5	|	$#%
104	|	Tue Mar 21 15:12:54 +0000 2017	|	Mark Warner	|	7429102	|	844205181197832198	|	null	|	Let’s do right by Virginia’s native tribes. We must pass this bill &amp; grant them the recognition they deserve. https://t.co/wWc0BzjUzV	|	$#%
105	|	Tue Mar 21 15:13:25 +0000 2017	|	Senator Bob Casey	|	171598736	|	844205310046867456	|	null	|	Medicaid cuts to bleed elderly, young, economy https://t.co/eGx3RmlEy1 @opinionTT	|	$#%
106	|	Tue Mar 21 15:16:46 +0000 2017	|	Steve Daines	|	11651202	|	844206155035492353	|	null	|	.@SenPatRoberts discusses importance of conservation title in Farm Bill https://t.co/fqWaeK07eU	|	$#%
107	|	Tue Mar 21 15:16:56 +0000 2017	|	Sen. Maggie Hassan	|	946549322	|	844206198027177985	|	null	|	Joining @SenWarren in reintroducing the Over-the-Counter Hearing Aid Act to make critical devices more affordable https://t.co/4uV5eUW8Tl	|	$#%
108	|	Tue Mar 21 15:21:52 +0000 2017	|	Senator John Boozman	|	5558312	|	844207440119914496	|	null	|	Proud to have @IAVA’s support for bipartisan legislation that will improve the benefits &amp; services our nation provi… https://t.co/EwtxW5XHnq	|	$#%
109	|	Tue Mar 21 15:23:43 +0000 2017	|	Jim Inhofe	|	7270292	|	844207903938662404	|	null	|	I met with hundreds of Oklahomans affected by wildfires in NW OK—the largest crowd of farmers and ranchers I’ve eve… https://t.co/xseAh8cOqp	|	$#%
110	|	Tue Mar 21 15:23:54 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	844207949308461056	|	null	|	Since public #SCOTUS hrgs began in 1916, Senate has never denied a hrg or vote to a pending nominee—until GOP blocked Chief Judge Garland.	|	$#%
111	|	Tue Mar 21 15:24:14 +0000 2017	|	Jim Inhofe	|	7270292	|	844208034289278978	|	7270292	|	My statement here: https://t.co/6ETQGeETQy	|	$#%
112	|	Tue Mar 21 15:24:43 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	844208154036633602	|	null	|	I am deeply concerned that far right interest groups vetted #JudgeGorsuch. https://t.co/SUPCF2Cjm6	|	$#%
113	|	Tue Mar 21 15:26:21 +0000 2017	|	Senator Patty Murray	|	293131808	|	844208566676393986	|	null	|	Julie of WA has had 4 types of cancers &amp; w/ her pre-existing conditions, worries #Trumpcare could mean no coverage. https://t.co/igVqQLjDew	|	$#%
114	|	Tue Mar 21 15:27:31 +0000 2017	|	Senator Mazie Hirono	|	92186819	|	844208858151182337	|	null	|	I would not be doing my job if I simply rubber stamped another Justice who would put corporations over people.… https://t.co/WCwyp8EeAM	|	$#%
115	|	Tue Mar 21 15:28:52 +0000 2017	|	Johnny Isakson	|	78403308	|	844209200628744197	|	null	|	Proud to support Parkview High School and Jasper Middle School in the 2017 #CapitolHillChallenge! @GwinnettSchools @PCBOEGA	|	$#%
116	|	Tue Mar 21 15:31:09 +0000 2017	|	Sen. Debbie Stabenow	|	76456274	|	844209774925373440	|	null	|	My bipartisan bill makes commonsense changes in our tax laws to encourage manufacturers to create more jobs in MI https://t.co/FQp4sNzQiy	|	$#%
117	|	Tue Mar 21 15:31:05 +0000 2017	|	Senator Thom Tillis	|	2964174789	|	844209759029022721	|	null	|	I was honored to receive the Order of the Long Leaf Pine from former Governor Pat McCrory. #ncpol https://t.co/eZ0BD2kwYy	|	$#%
118	|	Tue Mar 21 15:32:11 +0000 2017	|	Senator John Thune	|	296361085	|	844210035211362310	|	null	|	I'm proud to serve on @SenateAgGOP and represent South Dakota’s farmers and ranchers who work tirelessly to feed th… https://t.co/rZNoqI1sPS	|	$#%
