Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
51	|	Mon Aug 14 14:58:48 +0000 2017	|	Chris Murphy	|	150078976	|	897110262708391937	|	null	|	Owner Troy says ACA has helped his employees get health care but he wants a long term financing source to help push… https://t.co/1W2i6SIL8x	|	$#%
52	|	Mon Aug 14 15:09:35 +0000 2017	|	Ed Markey	|	21406834	|	897112975907196928	|	null	|	Love will always conquer hate. #Charlottesville https://t.co/7eccd42BYy	|	$#%
53	|	Mon Aug 14 15:09:45 +0000 2017	|	Rob Portman	|	18915145	|	897113018307416066	|	null	|	Op-ed by @cindymccain on #SESTA. "It's illegal to sell a child for sex in a parking lot. Why is it OK, then, to do… https://t.co/tsblOPgCiw	|	$#%
54	|	Mon Aug 14 15:28:47 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	897117805325291523	|	null	|	We cannot let our guard down in this #healthcare battle. We must keep fighting for Americans like Myranda’s son fro… https://t.co/Z3mTIcj9sU	|	$#%
55	|	Mon Aug 14 15:31:09 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	897118402908745729	|	null	|	.@realDonaldTrump what do you plan to base climate policy on if not the facts? Let the real scientists in the room. https://t.co/sEzAm3Md3L	|	$#%
56	|	Mon Aug 14 15:36:28 +0000 2017	|	Mark Warner	|	7429102	|	897119740958789633	|	null	|	As I'm traveling through Virginia today, I'm thinking of Heather Heyer, victim of white supremacist terrorism in… https://t.co/AUoFP1GKFO	|	$#%
57	|	Mon Aug 14 15:37:08 +0000 2017	|	Shelley Moore Capito	|	193794406	|	897119909825703936	|	null	|	The hate &amp; violence expressed by Neo-Nazis &amp; other white nationalists groups in #Charlottesville has absolutely no place in America.	|	$#%
58	|	Mon Aug 14 15:37:12 +0000 2017	|	Mark Warner	|	7429102	|	897119927131308033	|	7429102	|	The fact that some of these hate groups are claiming a victory after this tragedy reveals their dangerous agenda &amp; disregard for human life.	|	$#%
59	|	Mon Aug 14 15:37:35 +0000 2017	|	Shelley Moore Capito	|	193794406	|	897120019754123265	|	193794406	|	This tragedy was domestic terrorism &amp; should be treated as such. It is incumbent upon all of us to reject this type of racism &amp; bigotry.	|	$#%
60	|	Mon Aug 14 15:48:30 +0000 2017	|	Senator Roy Blunt	|	21269970	|	897122767623127040	|	null	|	Classes start soon @ Advanced Training &amp; Tech Center. Check out how they’re preparing Missourians for the workforce https://t.co/Lz5gEaskRf	|	$#%
61	|	Mon Aug 14 15:50:55 +0000 2017	|	Senator Bob Menendez	|	18695134	|	897123377378467840	|	null	|	56 yrs ago y'day, the Soviets' Berlin Wall tore the world in half. It was an ineffective wall of hate &amp; it belongs in the dustbin of history	|	$#%
62	|	Mon Aug 14 16:07:16 +0000 2017	|	Sen. Heidi Heitkamp	|	1061029050	|	897127493412560896	|	null	|	Heart-wrenching &amp; honest letter from the family of a white supremacist in ND. Reminder that silence is not an option https://t.co/Fbj6wRy4o4	|	$#%
63	|	Mon Aug 14 16:08:00 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	897127677596848130	|	null	|	.@RealDonaldTrump- listen to this courageous young leader, who is asking you to #KeepItPublic! #MonumentalMonday https://t.co/AhKCOUcEqC	|	$#%
64	|	Mon Aug 14 16:07:55 +0000 2017	|	Mike Enzi	|	291756142	|	897127655795044353	|	null	|	Saddened by tragedy in Charlottesville. White supremacist notions, hate &amp; violence have no place in our society. Prayers are w/ the victims.	|	$#%
65	|	Mon Aug 14 16:08:32 +0000 2017	|	Mike Enzi	|	291756142	|	897127809142882305	|	291756142	|	We should condemn those who use violence to propagate hatred, racism, or anti-Semitism in our country.	|	$#%
66	|	Mon Aug 14 16:14:01 +0000 2017	|	Senator Todd Young	|	234128524	|	897129190406983680	|	null	|	.@CNN: On #NorthKorea, the credible threat of military force will strengthen our deterrence &amp; empower diplomacy.… https://t.co/2ybfvZgvqo	|	$#%
67	|	Mon Aug 14 16:16:33 +0000 2017	|	Mark Warner	|	7429102	|	897129827488210944	|	null	|	Just got to Roanoke. Next stop: Blacksburg then Wytheville. On to Big Stone Gap in the morning. #SWVA… https://t.co/DSRgtnGneK	|	$#%
68	|	Mon Aug 14 16:18:34 +0000 2017	|	Brian Schatz	|	47747074	|	897130337469308929	|	null	|	I am working during the recess but I can still enjoy myself. Sandy Beach, Oahu. https://t.co/ALQgcjFcJw	|	$#%
69	|	Mon Aug 14 16:21:02 +0000 2017	|	Bill Cassidy	|	55677432	|	897130956380831744	|	null	|	May was a record setting month for #SabinePass #LNG exports. https://t.co/JUrYPBqJsr	|	$#%
70	|	Mon Aug 14 16:21:13 +0000 2017	|	Martin Heinrich	|	1099199839	|	897131003776573440	|	null	|	ICYMI: I toured the @MRObservatory and met with @newmexicotech students last week via @EDChieftain: https://t.co/vjADZ4kBRG	|	$#%
71	|	Mon Aug 14 16:23:05 +0000 2017	|	Ed Markey	|	21406834	|	897131472246763520	|	null	|	#Boston &amp; #MA condemns violence &amp; hate of white supremacists. That bigotry &amp; intolerance will not be accepted here https://t.co/z2pnYZQQmK	|	$#%
72	|	Mon Aug 14 16:27:00 +0000 2017	|	Ed Markey	|	21406834	|	897132457417420802	|	null	|	.@realDonaldTrump must fully condemn white supremacists. All of my GOP colleagues must do the same. The fight for equality is never over.	|	$#%
73	|	Mon Aug 14 16:28:00 +0000 2017	|	Shelley Moore Capito	|	193794406	|	897132711374180360	|	null	|	Grateful for #WV #veterans like Paul McCue of Clarksburg who served during WWII in the @USNavy &amp; received the Comba… https://t.co/7grcV3ACO4	|	$#%
74	|	Mon Aug 14 16:34:20 +0000 2017	|	Senator Tom Carper	|	249787913	|	897134304383430656	|	null	|	Hatred will not tear us apart. It will only serve to bring us together, to stand taller together against bigotry. https://t.co/2dqApTX2pB	|	$#%
75	|	Mon Aug 14 16:56:20 +0000 2017	|	Pat Roberts	|	75364211	|	897139838864031744	|	null	|	Pleased to join @RepLynnJenkins, @RepKevinYoder &amp; @RepRonEstes for a legislative panel at the state convention of… https://t.co/BSWcfHkCHO	|	$#%
76	|	Mon Aug 14 17:00:09 +0000 2017	|	Kamala Harris	|	30354991	|	897140801586823168	|	null	|	Heather Heyer was tragically killed in service of the idea that our diversity is our power. It’s on us to honor her memory with action.	|	$#%
77	|	Mon Aug 14 17:02:05 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	897141288025370625	|	null	|	#ClimateAction has saved OR families millions while driving econ growth &amp; putting Oregonians to work. Let's keep it… https://t.co/4E9L21Fcto	|	$#%
78	|	Mon Aug 14 17:02:28 +0000 2017	|	Chris Murphy	|	150078976	|	897141383491923969	|	null	|	Legs willing, tonight's town hall will be at @CampIngersoll in Portland. Hope to see you there! https://t.co/q0zXIik1Ur	|	$#%
79	|	Mon Aug 14 17:03:34 +0000 2017	|	Senator Gary Peters	|	236511574	|	897141661050044416	|	null	|	Thanks to Mike &amp; Walt for having me on the Sunny Morning Show to discuss my #RideMI Motorcycle Tour taking place ac… https://t.co/Wpqv5gC2Nv	|	$#%
80	|	Mon Aug 14 17:27:07 +0000 2017	|	Sen. Debbie Stabenow	|	76456274	|	897147584879501312	|	null	|	When we help businesses thrive, we create jobs &amp; a stronger MI economy. Read about my Growing Small Businesses Act https://t.co/meFA9kHMdf	|	$#%
81	|	Mon Aug 14 17:29:53 +0000 2017	|	Chris Murphy	|	150078976	|	897148284883660805	|	null	|	Connecticut is awesome. Orlando is 21 and he already has his own business. Wholly Goat Farm soaps and lotions. Than… https://t.co/tICFav4cj2	|	$#%
82	|	Mon Aug 14 17:35:03 +0000 2017	|	Senator Chris Coons	|	15324851	|	897149583289192449	|	null	|	Spoke to @hughhewitt about my piece in @TheAtlantic about faith &amp; Democratic values. Listen here: https://t.co/qLvAy4Hom7	|	$#%
83	|	Mon Aug 14 17:37:06 +0000 2017	|	Chris Murphy	|	150078976	|	897150098072797185	|	null	|	a. I just entered Marlborough. 
b. Yes. That is a giant eagle painted on a rock.
c. The gnats are back. https://t.co/YIgsyukEEs	|	$#%
84	|	Mon Aug 14 17:45:18 +0000 2017	|	Senator Roger Wicker	|	264219447	|	897152160936460289	|	null	|	#WickerReport: Mississippi will help write the next chapter of drone technology ➡ https://t.co/sZXN48BB3X	|	$#%
85	|	Mon Aug 14 17:48:36 +0000 2017	|	Johnny Isakson	|	78403308	|	897152991106674689	|	null	|	I’ll join @nigutb, @politicalinsidr &amp; @bluestein for @politicsgpb roundtable today at 2 p.m. Listen:… https://t.co/M96GNqBj87	|	$#%
86	|	Mon Aug 14 17:48:31 +0000 2017	|	Senator Deb Fischer	|	1071402577	|	897152973691813888	|	null	|	Thank you to my summer interns for their service to Nebraska! More in my weekly column: https://t.co/VWz8YPmJrc https://t.co/StH3zLbG6d	|	$#%
87	|	Mon Aug 14 17:49:56 +0000 2017	|	Senator Chris Coons	|	15324851	|	897153330434191364	|	15324851	|	People of faith, who are also Democrats, should speak up for how our faith informs our work; religion shouldn’t be a partisan issue	|	$#%
88	|	Mon Aug 14 17:50:08 +0000 2017	|	Senator Chris Coons	|	15324851	|	897153378626793472	|	15324851	|	At the greatest moments of American progress, our faith has helped pull us together	|	$#%
89	|	Mon Aug 14 17:55:36 +0000 2017	|	Tom Udall	|	60828944	|	897154753209274368	|	null	|	On my way to @USGLC to speak about how America's global leadership makes a difference for #NM. Watch live: https://t.co/fZpRpZHODH #usglcNM	|	$#%
90	|	Mon Aug 14 18:01:45 +0000 2017	|	Sen. James Lankford	|	225921757	|	897156300576096256	|	null	|	In a city all too familiar with this, we are once again incredibly grateful for @FBIOklahomaCity &amp; local law enforc… https://t.co/8IQIyJG1X2	|	$#%
91	|	Mon Aug 14 18:03:15 +0000 2017	|	Senator Bob Casey	|	171598736	|	897156680827506690	|	null	|	Hosting a forum on Trade policy with local labor leaders in Wilkes-Barre. https://t.co/SLB93Kh1Sq	|	$#%
92	|	Mon Aug 14 18:06:58 +0000 2017	|	Pat Roberts	|	75364211	|	897157617017118720	|	null	|	Great crowd of constituents at @RotaryWichitaDT today. Thank you for the lively and interesting discussion! https://t.co/mUGI2XhzDE	|	$#%
93	|	Mon Aug 14 18:12:33 +0000 2017	|	Senator Angus King	|	1068481578	|	897159020368232448	|	null	|	Racism in all forms is wrong. Let's hope the President's words begin to unite what white supremacists and bigotry in VA aimed to divide.	|	$#%
94	|	Mon Aug 14 18:13:06 +0000 2017	|	Richard Blumenthal	|	278124059	|	897159156611862530	|	null	|	Great to be with you in #Bristol this morning - thanks for all you do to confront the opioid epidemic. https://t.co/eojKDSj8cY	|	$#%
95	|	Mon Aug 14 18:17:29 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	897160260242337792	|	null	|	Stopped by the 23rd annual Martin Luther King Jr. Back to School Festival in #Milwaukee this weekend! These kids ar… https://t.co/OFnahwTrij	|	$#%
96	|	Mon Aug 14 18:21:07 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	897161177800863744	|	1074518754	|	Who needs filters when you have @makerMKE's camera obscura! Cool way to get young Wisconsinites interested in #STEM… https://t.co/0iZup8H2Vp	|	$#%
97	|	Mon Aug 14 18:23:38 +0000 2017	|	Sen. Lisa Murkowski	|	18061669	|	897161808305377284	|	null	|	Glad to support American farmers &amp; business owners in the domestic flower industry through my res w/ @SenFeinstein… https://t.co/Aq78dTbnUb	|	$#%
98	|	Mon Aug 14 18:23:47 +0000 2017	|	Sen. Heidi Heitkamp	|	1061029050	|	897161845601165313	|	null	|	Joined @TATKylla in Bismarck to reinforce that we need a community response to combat #humantrafficking https://t.co/PznBS2iKIq	|	$#%
99	|	Mon Aug 14 18:25:34 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	897162296191057920	|	1074518754	|	@makerMKE High five to a great new school year! 🍎 https://t.co/2kXfKmFSnP	|	$#%
100	|	Mon Aug 14 18:27:21 +0000 2017	|	Brian Schatz	|	47747074	|	897162744989859841	|	null	|	Sam Clovis, nominee for USDA Chief Scientist is not a scientist, but he is a birther. The Senate must reject him. Not a close call.	|	$#%
101	|	Mon Aug 14 18:30:01 +0000 2017	|	John McCain	|	19394188	|	897163416670003203	|	null	|	Must-read @azcentral: "The 8 truths of #Charlottesville" https://t.co/49WpsQ64Yw	|	$#%
102	|	Mon Aug 14 18:40:46 +0000 2017	|	Richard Blumenthal	|	278124059	|	897166119173324805	|	null	|	Waiting 2 days to condemn hate groups and racism is inexcusable. Delay greatly dilutes the message.	|	$#%
103	|	Mon Aug 14 18:41:07 +0000 2017	|	Richard Blumenthal	|	278124059	|	897166208004481024	|	278124059	|	Denouncing white supremacists, KKK, &amp; neo-Nazis should have been instinctive &amp; instant. Trump's failure shows lack of moral leadership.	|	$#%
104	|	Mon Aug 14 18:41:25 +0000 2017	|	Richard Blumenthal	|	278124059	|	897166284063899648	|	278124059	|	.Mr. President, please call out what they are and did – domestic terrorists who attacked America. Hate groups deserve no quarter.	|	$#%
105	|	Mon Aug 14 18:41:37 +0000 2017	|	Richard Blumenthal	|	278124059	|	897166337075818500	|	278124059	|	Mr. President, please call out what they are and did – domestic terrorists who attacked America. Hate groups deserve no quarter.	|	$#%
106	|	Mon Aug 14 18:43:32 +0000 2017	|	Bernie Sanders	|	29442313	|	897166816052736001	|	null	|	Our condolences go out to the family of Heather D. Heyer who was killed by a terrorist in Charlottesville...
https://t.co/la1CEe6hyh	|	$#%
107	|	Mon Aug 14 18:51:37 +0000 2017	|	Chris Murphy	|	150078976	|	897168850252419073	|	null	|	Can't join me in person for a town hall this week? If you're in CT, submit a question on Snapchat to "Senator Murph… https://t.co/at52VQovWv	|	$#%
108	|	Mon Aug 14 18:52:01 +0000 2017	|	Senator John Boozman	|	5558312	|	897168953512005633	|	null	|	Coach Broyles had a profound impact on me &amp; countless others. The ultimate giver; he'll be dearly missed. My full s… https://t.co/Wp7elnv1Ga	|	$#%
109	|	Mon Aug 14 19:05:30 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	897172344803909633	|	null	|	ICYMI: My statement on the racist demonstrations and violence in Charlottesville this weekend.… https://t.co/QtendJkWFH	|	$#%
110	|	Mon Aug 14 19:06:25 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	897172574534283268	|	null	|	.@realDonaldTrump gets no credit for finally, under duress, meeting very low bar of denouncing Nazis. Actions speak louder than words…	|	$#%
111	|	Mon Aug 14 19:07:30 +0000 2017	|	Senator Bob Menendez	|	18695134	|	897172850569875456	|	null	|	Happy National Health Center Week! I have always fought for &amp; will keep defending health centers that help NJ commu… https://t.co/JBEMfJAhnc	|	$#%
112	|	Mon Aug 14 19:07:34 +0000 2017	|	Bernie Sanders	|	29442313	|	897172865396682753	|	null	|	Don't let anyone tell you that we need to cut Social Security. What we really need to do is expand it.
#SocSec82	|	$#%
113	|	Mon Aug 14 19:08:03 +0000 2017	|	Bernie Sanders	|	29442313	|	897172987006390273	|	null	|	Don't let anyone tell you that we need to cut Social Security. What we really need to do is expand it. #SocSec82	|	$#%
114	|	Mon Aug 14 19:07:59 +0000 2017	|	Senator Chris Coons	|	15324851	|	897172970828951553	|	null	|	Happy 70 years, India! Today I join Indians around the world to celebrate the Indian Dream of freedom, tolerance &amp; prosperity #IndiaAt70	|	$#%
115	|	Mon Aug 14 19:08:32 +0000 2017	|	Lindsey Graham	|	432895323	|	897173109228392450	|	null	|	Well done Mr. President. https://t.co/wMzzQt2Vm5	|	$#%
116	|	Mon Aug 14 19:08:27 +0000 2017	|	Chris Murphy	|	150078976	|	897173089745858560	|	null	|	VERY IMPORTANT ANNOUNCEMENT: I just had one of the best pizza slices of my life at 3 Fellas. Then I saw a rock pain… https://t.co/RE6EvEgAb2	|	$#%
117	|	Mon Aug 14 19:08:58 +0000 2017	|	Shelley Moore Capito	|	193794406	|	897173215960862721	|	null	|	Asked @POTUS for his support as northern #WV rebuilds &amp; recovers following the flood last month. Read the letter: https://t.co/D7CmsP5Hm7	|	$#%
118	|	Mon Aug 14 19:11:00 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	897173730794905601	|	29201047	|	@realDonaldTrump Let's see action on Bannon and Miller, voter suppression, criminal justice, rights of immigrants and treatment of refugees.	|	$#%
