created_at	username	userid	tweet_id_str	in_reply_to_user_id	text
Sun Feb 05 16:43:01 +0000 2017	Sen. Tammy Baldwin	1074518754	828282795420180480	null	Betsy #DeVos lacks the public education experience &amp; qualifications to serve as our next Secretary of Education. I won't be voting for her.
Sun Feb 05 16:45:01 +0000 2017	Sen. Heidi Heitkamp	1061029050	828283298145198080	null	Betsy DeVos doesn't understand basic education policy, including laws to protect students with disabilities, or the… https://t.co/FcmJfd8pfX
Sun Feb 05 16:47:59 +0000 2017	Kamala Harris	30354991	828284045431803904	null	“Girls like Elena should prick our conscience when we turn our backs on them. Watch Elena’s story.”
https://t.co/1LY3RijVy0
Sun Feb 05 16:59:00 +0000 2017	Rob Portman	18915145	828286817061392384	null	Inspirational to learn of the sacrifices of so many like Jesse Owens, John Parker &amp; many more - fighting for what they knew was right.
Sun Feb 05 17:01:46 +0000 2017	Cory Booker	15808765	828287512288362496	null	Now: On my way to Paterson to join with Muslim leaders and other activists for the Interfaith March for Peace &amp; Unity. Join us.
Sun Feb 05 17:03:41 +0000 2017	Cory Booker	15808765	828287993605660674	null	Thank you. Lifted by your spirit. https://t.co/lrBcYmRMic
Sun Feb 05 17:13:41 +0000 2017	Marco Rubio	15745368	828290509873487872	null	Only reason we should ever lift sanctions on #Putin is if he meets conditions of sanctions &amp; ends violations of #ukraine sovereignty. MR
Sun Feb 05 17:15:53 +0000 2017	Cory Booker	15808765	828291063181955073	null	Thank you Teresa, Jersey appreciates the Alabama energy. Sending gratitude to you! https://t.co/CLbm7TW08N
Sun Feb 05 17:28:02 +0000 2017	Rob Portman	18915145	828294123136352256	null	We have come far in the fight for civil rights and equality in this country. But there is more to do, and we all have a role to play. #BHM
Sun Feb 05 17:28:29 +0000 2017	Chris Murphy	150078976	828294235719823360	null	#ICYMI I talked about Trump's first two weeks in office at the @hardball town hall. https://t.co/bWqnu02wOU
Sun Feb 05 17:42:32 +0000 2017	Amy Klobuchar	33537967	828297772164067328	null	Spoke on @ThisWeekABC about standing up to Russia, the President's order targeting refugees, and SCOTUS. https://t.co/II8OhlKSBE
Sun Feb 05 17:50:07 +0000 2017	Senator Bob Corker	73303753	828299681067315203	null	.@realDonaldTrump put Iran on notice, bringing a new day in U.S.-Iran relations. Now it’s time to bring @HelpBobLevinson home. #WhatAboutBob
Sun Feb 05 18:00:05 +0000 2017	Sen. Heidi Heitkamp	1061029050	828302189533605890	null	ICYMI - @inforum editorial on how Betsy DeVos would hurt ND public schools &amp; why she should not be Secretary of Ed.… https://t.co/Viu3QLZvWy
Sun Feb 05 18:05:00 +0000 2017	JohnCornyn	13218102	828303427096678401	null	One Tiny Widget's Dizzying Journey Shows Just How Critical Nafta Has Become https://t.co/xVSVflsb84
Sun Feb 05 18:11:01 +0000 2017	Sen. Tammy Baldwin	1074518754	828304939306844170	null	We have a long &amp; proud tradition of support for quality public education in Wisconsin. #DeVos is not committed to that tradition.
Sun Feb 05 18:30:06 +0000 2017	Sen. Heidi Heitkamp	1061029050	828309741197619200	null	3 bipartisan bills being signed into law, a new Vet Center in Grand Forks &amp; federal funding for flood protection -… https://t.co/WIwABtX1aG
Sun Feb 05 18:33:06 +0000 2017	Rob Portman	18915145	828310499141914624	null	On Thursday, I continued my efforts to raise #OpioidAwareness on the Senate floor. Sadly, it is a growing epidemic.… https://t.co/LGZhuLGEat
Sun Feb 05 18:34:41 +0000 2017	Amy Klobuchar	33537967	828310897911275520	null	In case you missed this...a great one: Watch Press Conference from Saturday Night Live on https://t.co/Yz29NcLQGv —  https://t.co/ZcfSKdRD9e
Sun Feb 05 18:37:44 +0000 2017	Shelley Moore Capito	193794406	828311661484326912	null	My op-ed in today’s @gazette_opinion explains how we’re going to replace #Obamacare: https://t.co/t62CdEDcRa
Sun Feb 05 19:01:12 +0000 2017	Kamala Harris	30354991	828317569660702720	null	Never forget that you have a powerful voice that is capable of inspiring great change. https://t.co/AFD5fJq9qW
Sun Feb 05 19:04:31 +0000 2017	Sen. Maggie Hassan	946549322	828318404977229824	null	It’s almost game time…Let’s go #Patriots! #OneMore #SB51 https://t.co/C0mvKUwzIc
Sun Feb 05 19:14:06 +0000 2017	Rob Portman	18915145	828320816311918592	null	Everywhere I go in #Ohio, people talk to me about the scourge of addiction. We need all hands on deck: #CARA… https://t.co/2nhusLcArP
Sun Feb 05 19:14:33 +0000 2017	Amy Klobuchar	33537967	828320927003901952	null	Poisoning rights activists? Taking down planes? I reject this. Trump, On Putin, Suggests U.S. Isn’t ‘So Innocent’,  https://t.co/64NQHQnfye
Sun Feb 05 19:15:21 +0000 2017	Tom Cotton	968650362	828321128628228098	null	Congratulations to El Dorado on a successful 10-year celebration of the El Dorado Promise this week. https://t.co/uEDP52qBg3
Sun Feb 05 19:47:00 +0000 2017	Sen. Tammy Baldwin	1074518754	828329096174133248	null	We have a student loan debt crisis in our country &amp; #DeVos is not prepared to make #HigherEd more affordable.
Sun Feb 05 19:58:00 +0000 2017	Rob Portman	18915145	828331863437570048	null	#CARA is being implemented &amp; resources are now on their way to #Ohio communities struggling w/ the #opioidcrisis: https://t.co/gXmAxPU6sj
Sun Feb 05 20:00:48 +0000 2017	Tom Cotton	968650362	828332565945794560	null	Iran's ayatollahs will stop their provocations only if the U.S. shows strength and resolve. Statement: https://t.co/DU575VzOsl
Sun Feb 05 20:13:37 +0000 2017	Bernie Sanders	29442313	828335794624528384	null	I don't mean to be disrespectful but @realDonaldTrump is a fraud. https://t.co/D4OOVRvemF
Sun Feb 05 20:19:15 +0000 2017	Pat Roberts	75364211	828337209753423877	null	Inspirational story abt Wichita's Ryan Schraeder, starting right tackle for @AtlantaFalcons. You make Kansas proud! https://t.co/JskDKdjQb5
Sun Feb 05 20:21:47 +0000 2017	Senator Gary Peters	236511574	828337848952692738	null	Caught some @umichbball w my daughter Maddy at Delta Gamma Dad's Weekend https://t.co/UkG79XeZBX
Sun Feb 05 20:30:05 +0000 2017	Sen. Heidi Heitkamp	1061029050	828339937099468800	null	On 1st episode of my podcast, The Hotdish, talked w/@cindymccain &amp; @KwallevandWDAY abt combating #humantrafficking… https://t.co/37UWvGCxKx
Sun Feb 05 20:30:02 +0000 2017	Rob Portman	18915145	828339926085300224	null	#NATO and our allies in Europe are critical in our efforts to stop Russian aggression in #Ukraine. Int'l community must work together.
Sun Feb 05 20:36:01 +0000 2017	Bernie Sanders	29442313	828341429063786497	null	Trump ran for president saying he would take on Wall Street. Now he's dismantling laws that protect Americans from Wall Street’s greed.
Sun Feb 05 20:52:47 +0000 2017	Sen. Jeanne Shaheen	109287731	828345647770243072	null	Almost game time! Who's excited?? Lets do this, Pats! #DriveforFive #PatriotsNation
Sun Feb 05 21:00:05 +0000 2017	Senator Joe Donnelly	216503958	828347486511230976	null	#GoodNews: Jayco plans an expansion project in Middlebury that is expected to create over 300 new jobs. https://t.co/26gUGhOsEj
Sun Feb 05 21:00:26 +0000 2017	Kirsten Gillibrand	72198806	828347575648583680	null	The Family and Medical Leave Act was signed on this day 24 years ago—an important step forward for millions of American families.
Sun Feb 05 21:01:05 +0000 2017	Kirsten Gillibrand	72198806	828347739620651008	72198806	Despite our progress, we still have a long way to go. Let's finally commit to ensuring #paidleave for our families. https://t.co/bowlIvANZM
Sun Feb 05 21:06:19 +0000 2017	Senator Bob Casey	171598736	828349056711872513	null	.@realDonaldTrump clearly indicates that he thinks the United States and Russia are moral equivalents. https://t.co/eHKBFexlVV
Sun Feb 05 21:11:06 +0000 2017	Senator Bob Casey	171598736	828350260309291013	171598736	There's no equivalency between the United States and a regime that has committed war crimes in Syria and kills journalists.
Sun Feb 05 21:12:01 +0000 2017	Rob Portman	18915145	828350490962440192	null	It's hard to believe, but in our own communities right here in America, women &amp; girls are being sold online for sex: https://t.co/jqMfoz0RMM
Sun Feb 05 21:12:37 +0000 2017	Sheldon Whitehouse	242555999	828350640665534465	null	Let's go, @patriots! https://t.co/4N2nl6F0W2
Sun Feb 05 21:15:01 +0000 2017	Sen. Tammy Baldwin	1074518754	828351245425467393	null	The final vote on Bety #DeVos to be our next Secretary of Education is this Tuesday. Your calls are working. Make your voice heard.
Sun Feb 05 21:16:01 +0000 2017	Marco Rubio	15745368	828351496311992325	null	Congratulations @JasonTaylor elected @NFL HOF.Great player I had privilege to watch since day 1 with @MiamiDolphins https://t.co/TKd9BXOTB6
Sun Feb 05 21:17:00 +0000 2017	Bernie Sanders	29442313	828351745289969665	null	Too many Americans fought and died to defend American democracy to let President Trump move us in an authoritarian direction.
Sun Feb 05 21:22:55 +0000 2017	Senator Bob Casey	171598736	828353234783830021	null	.@realDonaldTrump continues to peddle the myth that Russia has an interest in combating ISIS. In Syria, Putin has done anything but.
Sun Feb 05 21:23:26 +0000 2017	Cory Booker	15808765	828353363725139968	null	I so respect the words of my republican colleague @SenSasse here. Thanks Ben. https://t.co/BnfQ1qnbXK
Sun Feb 05 21:28:55 +0000 2017	Mark Warner	7429102	828354742577410048	null	Proud to stand in solidarity w/ hundreds of Virginians &amp; interfaith leaders against divisive rhetoric &amp; policies https://t.co/yLwBFBS9AQ
Sun Feb 05 21:30:25 +0000 2017	Tom Cotton	968650362	828355118710026240	null	In nominating Judge Gorsuch to the Supreme Court, President Trump has chosen a well-respected judge. My statement: https://t.co/ZU5sh2ADJO
Sun Feb 05 21:31:01 +0000 2017	Rob Portman	18915145	828355272691372034	null	.@IAmJaneDoeFilm will provide an important glimpse into shady world of online sex trafficking. Premieres tomorrow:https://t.co/jqMfoz0RMM
Sun Feb 05 21:31:25 +0000 2017	Senator Bob Casey	171598736	828355373375569920	null	.@realDonaldTrump's fascination with Putin was confounding during the campaign, now it's a detriment to our national security.
Sun Feb 05 21:44:59 +0000 2017	Kamala Harris	30354991	828358787773919232	null	We must choose hope, over hate; action, over apathy.
Sun Feb 05 21:51:01 +0000 2017	Rob Portman	18915145	828360303310090242	null	I'm hopeful that @IAmJaneDoeFilm will raise awareness abt #humantrafficking &amp; build on my #Backpage investigation: https://t.co/cbLrDsOWK7
Sun Feb 05 22:06:01 +0000 2017	Bernie Sanders	29442313	828364078682820609	null	I would hope that Republicans have the courage to stand up to Trump's movement to authoritarianism. https://t.co/PNUhsVABqu
Sun Feb 05 22:11:08 +0000 2017	Chris Murphy	150078976	828365366531330049	null	That's a lie. Despite your unrelenting efforts to undermine it - most recently pulling the advertising - 9.2m peopl… https://t.co/wjUlo9Jhow
Sun Feb 05 22:13:33 +0000 2017	Senator Bob Casey	171598736	828365973916889089	null	These continued attacks on a federal judge are reprehensible. The falsehoods, insinuations and categorical condemna… https://t.co/VHUDwMXBjI
Sun Feb 05 22:35:13 +0000 2017	Senator Bob Menendez	18695134	828371427296428032	null	We are in a fight for the very heart and soul of what our country is. #NoBanNoWall https://t.co/K0gNzwg1V5
Sun Feb 05 22:38:13 +0000 2017	Senator Bob Menendez	18695134	828372183076524035	null	America has never been built on walls, it was built on freedom. #NoBanNoWall https://t.co/qEsViS6mRo
Sun Feb 05 22:40:11 +0000 2017	Senator Bob Menendez	18695134	828372677052289024	null	I cannot be free to worship at the church that I choose if you are not free to worship at the mosque that you choos… https://t.co/p6PLaZP0gs
Sun Feb 05 23:00:53 +0000 2017	Amy Klobuchar	33537967	828377887858425856	null	Can't wait for #SuperBowl to come to MN next year! https://t.co/vo3HDutgIP
Sun Feb 05 23:14:16 +0000 2017	Ed Markey	21406834	828381254621995008	null	Let's go #Patriots! #SB51 https://t.co/6Tox45Rw12
Sun Feb 05 23:20:31 +0000 2017	Chuck Schumer	17494010	828382826919817216	null	Looks like New York is going to the Super Bowl after all: https://t.co/zUUqQ9ijmo
Sun Feb 05 23:28:01 +0000 2017	Senator Bob Casey	171598736	828384716042727428	null	Alright America, let's take a break from politics and just enjoy some football. My pick? @AtlantaFalcons 31, @Patriots 28. #SuperBowl #SB51
Sun Feb 05 23:37:09 +0000 2017	Steve Daines	11651202	828387013283893248	null	What an honor to have President George H.W. Bush toss the coin @SuperBowl
Sun Feb 05 23:38:18 +0000 2017	Marco Rubio	15745368	828387301495541761	null	President George H.W. Bush such a honorable and decent man. Wonderful moment at #SuperBowl
Sun Feb 05 23:43:17 +0000 2017	Marco Rubio	15745368	828388557920284673	null	Liberty City own @devontafreeman makes his mark on first play from scrimmage
Sun Feb 05 23:43:59 +0000 2017	Senator Ben Cardin	109071031	828388731929427968	null	Really, @realDonaldTrump? Equating our country with an authoritarian, murderous regime is outrageous and reprehensi… https://t.co/OxVIp8NWAS
Sun Feb 05 23:51:40 +0000 2017	Senator Ben Cardin	109071031	828390665604186113	null	Political opponents and journalists in Putin's #Russia have been attacked, jailed and killed. We are NOTHING like that, @realDonaldTrump.
Sun Feb 05 23:55:35 +0000 2017	Sen. Susan Collins	19726613	828391652784033792	null	Wonderful to see Pres. &amp; Mrs. Bush do coin flip at Super Bowl! Go Patriots!
Sun Feb 05 23:59:34 +0000 2017	Senator Ben Cardin	109071031	828392656095047680	null	.@realDonaldTrump's ridiculous statement comparing us to #Russia exposes both ignorance &amp; a disturbing commitment to a Russia First policy.
Mon Feb 06 00:02:01 +0000 2017	Ben Sasse	1480852568	828393270099193856	null	My daughter: "I thought you said Super Bowl commercials are really funny."
Mon Feb 06 00:05:33 +0000 2017	Senator Angus King	1068481578	828394161799847936	null	My grandson sending a message to Houston! #Patriots #SuperBowl #SuperBowl51 https://t.co/cAHPqxJb3j
Mon Feb 06 00:06:52 +0000 2017	JohnCornyn	13218102	828394493976178689	null	Washington needs to relinquish power to states, parents, teachers &amp; local control on K-12 education, which is why I support Betsy DeVos.
Mon Feb 06 00:09:43 +0000 2017	Ben Sasse	1480852568	828395207909580801	null	Just having Johnny Cash's voice makes thiss the best commercial so far.
Mon Feb 06 00:19:35 +0000 2017	David Perdue	2863210809	828397691990339584	null	RISE UP ATLANTA! #inbrotherhood #SuperBowl
Mon Feb 06 00:19:35 +0000 2017	Ben Sasse	1480852568	828397694616010756	null	Three cheers for Christopher Walken.

(Not the commercial. Just the hair.)
Mon Feb 06 00:24:50 +0000 2017	Sen. James Lankford	225921757	828399014911557632	null	I’m participating in my first protest of 2017. I only cheer for America’s Team.  #NotMySuperBowl #Cowboys2018                  

#SuperBowl
Mon Feb 06 00:32:34 +0000 2017	Ben Sasse	1480852568	828400961148354561	null	TMI.
Mon Feb 06 00:39:49 +0000 2017	Ted Cruz	23022687	828402784022171648	null	President Bush 41, getting ready to flip the coin at #SB51 https://t.co/jZLwpIFSuJ
Mon Feb 06 00:41:14 +0000 2017	Marco Rubio	15745368	828403140210937857	null	I hadn't seen many @AtlantaFalcons all year. The speed of their defense at the second and third level is impressive.
Mon Feb 06 00:44:06 +0000 2017	Marco Rubio	15745368	828403862230933506	null	No quarterback, not even the great Tom Brady is going to do well with being roughed up on virtually every pass play.
Mon Feb 06 00:44:48 +0000 2017	Ben Sasse	1480852568	828404038223933440	null	Mucho Sad!
Mon Feb 06 00:46:20 +0000 2017	Marco Rubio	15745368	828404424649408513	null	Wow! Pick Six.
Mon Feb 06 00:52:19 +0000 2017	Steve Daines	11651202	828405928986750976	null	Falcons rising out of reach https://t.co/GMH7OpFCya
Mon Feb 06 00:53:19 +0000 2017	Ben Sasse	1480852568	828406182041808897	null	Some people are saying that Melissa McCarthy is suiting up at QB for the Patriots in the second half.
Mon Feb 06 01:01:01 +0000 2017	Marco Rubio	15745368	828408119294324736	null	This is where they miss Gronk. Inside the 20
Mon Feb 06 01:04:23 +0000 2017	Marco Rubio	15745368	828408968905097216	null	When you are down 18 the longer than usual halftime of a #SuperBowl is a bit of a break.A little longer to make adjustments &amp; break momentum
Mon Feb 06 01:05:21 +0000 2017	Lindsey Graham	432895323	828409211453374464	null	Good news! I know she has lots of friends and co-workers who can't wait to see her. I'm happy she's almost home. https://t.co/7ApO2ZMggb
Mon Feb 06 01:24:37 +0000 2017	Ben Sasse	1480852568	828414058139377664	null	She's not actually playing that keytar
Mon Feb 06 01:26:59 +0000 2017	Steve Daines	11651202	828414654086995968	null	Losing hope that @GeorgeStrait is making a surprise appearance at halftime
Mon Feb 06 01:26:53 +0000 2017	Marco Rubio	15745368	828414628099153921	null	Wasn't sure what to expect with everything going on. But that was a quite a show by @ladyGaga one of best #SuperBowl shows I can remember
Mon Feb 06 01:27:32 +0000 2017	Marco Rubio	15745368	828414791345647616	null	Wasn't sure what to expect with everything going on. But that was quite a show by @ladyGaga one of best #SuperBowl  shows I can remember
Mon Feb 06 01:27:42 +0000 2017	Ben Sasse	1480852568	828414834228211713	null	Thank you for non-politics half-time, Super Bowl.
Mon Feb 06 01:35:15 +0000 2017	Marco Rubio	15745368	828416735183306752	null	opening drive of 2nd half of this #SuperBowl is big. If @AtlantaFalcons put up another 7 will be quite a statement &amp; may be fatal dagger
Mon Feb 06 01:36:09 +0000 2017	Amy Klobuchar	33537967	828416960979402752	null	Lady #Gaga--Best #SuperBowl halftime show since Prince in the ☔️ rain!
Mon Feb 06 01:36:23 +0000 2017	Ben Sasse	1480852568	828417022132367361	null	Current probability of #SuperBowl win...
Pats 17%
Atlanta 83%
Mon Feb 06 01:36:36 +0000 2017	Sen. Maggie Hassan	946549322	828417074926075904	946549322	Ready for a second half comeback #Patriots #OneMore #SB51
Mon Feb 06 01:37:30 +0000 2017	Marco Rubio	15745368	828417301846302723	null	Very big 3rd down
Mon Feb 06 01:42:06 +0000 2017	Marco Rubio	15745368	828418457897205760	null	Because Dolphins have played him twice a year for 15 years I have seen this movie before. Brady is very good in these situations.
Mon Feb 06 01:47:57 +0000 2017	Marco Rubio	15745368	828419931360337920	null	cant run and dropping passes very UN-patriot like Credit to Atlanta D Playing aggressive man &amp; willing to take a few holding calls downfield
Mon Feb 06 01:54:17 +0000 2017	Steve Daines	11651202	828421526701486080	null	Atlanta 28   Super Bowl Commercials  3
Mon Feb 06 02:05:21 +0000 2017	Marco Rubio	15745368	828424310855499777	null	Need to look for Bennett here
Mon Feb 06 02:06:33 +0000 2017	Marco Rubio	15745368	828424609892544512	null	When it rains.......
Mon Feb 06 02:27:18 +0000 2017	Marco Rubio	15745368	828429835508805632	null	That was a sack of Brady with evil intentions
Mon Feb 06 02:31:59 +0000 2017	Marco Rubio	15745368	828431011939770369	null	Knew Falcons could score but had no idea their defense this fast &amp; disruptive.don't watch NFC much AFC,did they play D like this all year?
Mon Feb 06 02:33:36 +0000 2017	Marco Rubio	15745368	828431420334944256	null	Worse thing about #SuperBowl blowouts? Everyone leaves early &amp; you become sole member of the cleanup crew.
Mon Feb 06 02:37:03 +0000 2017	Marco Rubio	15745368	828432287201112065	null	If Falcons get 1st down here with 9 minutes left Patriots have at most two full possessions left unless they get a turnover or quick score
Mon Feb 06 02:38:22 +0000 2017	Marco Rubio	15745368	828432618907541504	null	And there is the turnover
Mon Feb 06 02:41:49 +0000 2017	Marco Rubio	15745368	828433485333405696	null	And the quick score, less than 2 minutes on the drive
Mon Feb 06 02:44:56 +0000 2017	Sen. Maggie Hassan	946549322	828434269894823937	null	One possession game #Patriots #SB51
Mon Feb 06 02:44:50 +0000 2017	Marco Rubio	15745368	828434247656538115	null	The 8 points from pick six and missed extra point is now the difference in the game.
Mon Feb 06 02:45:41 +0000 2017	Marco Rubio	15745368	828434461196959744	null	This could be a career defining drive for Matt Ryan
Mon Feb 06 02:49:49 +0000 2017	Marco Rubio	15745368	828435499178147840	null	There are maybe two people in league today who can make that catch
Mon Feb 06 02:51:36 +0000 2017	Chris Murphy	150078976	828435947675062272	null	I swear I'm watching the Super Bowl (unreal catch by Julio), but what is happening in Bucharest tonight is super im… https://t.co/2HOpGf49KK
Mon Feb 06 02:52:36 +0000 2017	Marco Rubio	15745368	828436200365101057	null	Atlanta need to play to punt here try to pin inside 10
Mon Feb 06 02:54:23 +0000 2017	Marco Rubio	15745368	828436650304864256	null	Just over 3 minutes, and perhaps the best QB in NFL history is a touchdown and a 2 away from incredible comeback
Mon Feb 06 02:57:36 +0000 2017	Marco Rubio	15745368	828437459386191872	null	Falcons are mauling this receivers. They aren't going to call holding on every play
Mon Feb 06 02:58:54 +0000 2017	Marco Rubio	15745368	828437786579632129	null	That is the helmet catch of this #super bowl
Mon Feb 06 02:59:35 +0000 2017	Chris Murphy	150078976	828437958332145670	null	Edelman &gt; Jones.
Mon Feb 06 03:00:17 +0000 2017	Marco Rubio	15745368	828438135755382784	null	If Patriots win this game you will see that catch for years to come. Inches off ground.
Mon Feb 06 03:00:27 +0000 2017	Sen. Jeanne Shaheen	109287731	828438176440131584	null	What. A. Catch!!
Mon Feb 06 03:02:01 +0000 2017	Amy Klobuchar	33537967	828438572244094976	null	Wow! And I thought this game was getting boring.
Mon Feb 06 03:03:34 +0000 2017	Marco Rubio	15745368	828438962523996160	null	This new KFC Colonel in commercials is freaky scary.
Mon Feb 06 03:05:43 +0000 2017	Ben Sasse	1480852568	828439503081787392	null	Okay… good game guys. I’m headed to bed
Mon Feb 06 03:06:36 +0000 2017	Marco Rubio	15745368	828439725329498112	null	This game has completely turned since the Gaga show.
Mon Feb 06 03:07:49 +0000 2017	Sen. Maggie Hassan	946549322	828440029424996353	null	Touchdown! #goat #sb51
Mon Feb 06 03:08:04 +0000 2017	Marco Rubio	15745368	828440091559358464	null	Atlanta, you now know what this Brady guy has done to me and my Dolphins for 15 years.
Mon Feb 06 03:08:21 +0000 2017	Chris Murphy	150078976	828440164540243969	null	So can we get back to talking about what's happening in Bucharest right now?  No?  Not yet?
Mon Feb 06 03:08:17 +0000 2017	Steve Daines	11651202	828440148987699200	null	Wow https://t.co/OrUq0ByXPd
Mon Feb 06 03:08:46 +0000 2017	Sen. James Lankford	225921757	828440270916243457	null	I can't believe this!!! What a comeback. 25 unanswered points.... No one predicted this! #SuperBowl
Mon Feb 06 03:09:57 +0000 2017	Marco Rubio	15745368	828440568443305984	null	Tough spot for Matt Ryan. They should really let clock run here. Turnover here or blocked punt and you give them shot at a 3
Mon Feb 06 03:10:45 +0000 2017	Marco Rubio	15745368	828440768138379264	null	No reason not to sell out on the block here
Mon Feb 06 03:14:18 +0000 2017	Ben Sasse	1480852568	828441663433539586	null	#FREEFOOTBALL
Mon Feb 06 03:14:29 +0000 2017	Marco Rubio	15745368	828441706802642946	null	Bad knee injury. Hyperextended. Tough to see
Mon Feb 06 03:14:54 +0000 2017	Chris Murphy	150078976	828441811496685568	null	In retrospect, scheduling a 6am flight tomorrow was a bad decision.
Mon Feb 06 03:14:52 +0000 2017	Amy Klobuchar	33537967	828441805528170496	null	First overtime in #SuperBowl history!  Major excuse for more nachos. I love this game.
Mon Feb 06 03:17:46 +0000 2017	Marco Rubio	15745368	828442534321983488	null	It has been a tough year for @NFL but you could not ask for a better #Super Bowl to close it out.
Mon Feb 06 03:21:40 +0000 2017	Marco Rubio	15745368	828443513675210752	null	When someone can place a throw in these tight windows like Brady is now doing, nothing a defense can do
Mon Feb 06 03:23:33 +0000 2017	Marco Rubio	15745368	828443987501600768	null	Unreal. Ball at the 1
Mon Feb 06 03:24:56 +0000 2017	Sen. Jeanne Shaheen	109287731	828444339139407873	null	Touchdown!!!!!! #DriveforFive is complete
Mon Feb 06 03:25:17 +0000 2017	Marco Rubio	15745368	828444423931457539	null	That will be reviewed.
Mon Feb 06 03:25:50 +0000 2017	Marco Rubio	15745368	828444566151888896	null	But it is a TD. Game. Instant classic. Wow
Mon Feb 06 03:26:33 +0000 2017	Amy Klobuchar	33537967	828444745844264963	null	Sorry #Falcons fans!  Your team was incredible. Congrats to #Patriots.
Mon Feb 06 03:27:22 +0000 2017	Sen. Maggie Hassan	946549322	828444950593421317	null	Super Bowl champions!! #GOAT #Patriots #SB51
Mon Feb 06 03:27:45 +0000 2017	Ben Sasse	1480852568	828445045590196225	null	Greatest. Super. Bowl. Comeback. Ever.
Mon Feb 06 03:28:45 +0000 2017	Marco Rubio	15745368	828445297160372228	null	Here is the part where the Dolphin fan in me hopes he announces he is retiring
Mon Feb 06 03:30:30 +0000 2017	Sen. Maggie Hassan	946549322	828445739617488898	null	#GOAT https://t.co/YqVrAaYisG
Mon Feb 06 03:34:42 +0000 2017	Ed Markey	21406834	828446796443705345	null	Greatest of all time. What an amazing comeback. Congratulations to the @Patriots &amp; #PatriotsNation! #GOAT
Mon Feb 06 03:49:29 +0000 2017	Chuck Schumer	17494010	828450516854247424	null	Great Super Bowl ads this yr. Shows the country is moving in the right direction: pro-women, pro-environment, pro-immigrant, pro-diversity.
Mon Feb 06 03:58:08 +0000 2017	Sen. James Lankford	225921757	828452691512811522	null	-466 yds (most in SB history), 2 TDs
-7 Super Bowls 
-4 #SuperBowl MVPs
-5 championships 

Well done #TomBrady. Very impressive....
Mon Feb 06 04:04:08 +0000 2017	Ron Wyden	250188760	828454204511432705	null	Thanks Tillamook County for such a substantive #2017townhall before the #SuperBowl. Great ?s on taxes, immigration,… https://t.co/tNLWysj0WO
Mon Feb 06 04:54:34 +0000 2017	Senator Angus King	1068481578	828466893149335552	null	Congrats to Tom Brady and the @Patriots for a comeback win for the history books! #oneforthethumb #SuperBowl… https://t.co/VFG206WAGN
Mon Feb 06 11:00:02 +0000 2017	Senator Jeff Merkley	29201047	828558866552061952	null	If you're up already... tune in to @CNN @NewDay at 4:15am PT/7:15am ET as I discuss Trump's attack on the judiciary &amp; importance of #SCOTUS
Mon Feb 06 11:31:18 +0000 2017	JohnCornyn	13218102	828566737771716608	null	How legislation Congress passed in 2015 led to countries listed in Trump’s order https://t.co/krLebd9HaU via @WSJ
Mon Feb 06 11:40:28 +0000 2017	JohnCornyn	13218102	828569042923438081	null	Japan’s LNG market beckons U.S. exporters https://t.co/0RWvkIbNrw via @WSJ
Mon Feb 06 11:46:31 +0000 2017	JohnCornyn	13218102	828570565996851204	null	Feinstein: Trump Is ‘Right’ to Put Iran on Notice https://t.co/k4hYvJU4VB
Mon Feb 06 11:48:13 +0000 2017	JohnCornyn	13218102	828570994528940034	null	Memo to Chuck Schumer: Dont Filibuster Gorsuch | RealClearPolitics https://t.co/riN67KDRRf
Mon Feb 06 11:49:53 +0000 2017	JohnCornyn	13218102	828571411505614848	null	Byron York: Justice Department demolishes case against Trump order https://t.co/OtmaFF2Cl4 via @DCExaminer
Mon Feb 06 12:02:23 +0000 2017	Ted Cruz	23022687	828574559980896256	null	What...a...game! Wow. Super Bowl LI. Congrats Patriots!  Brady is a legend. https://t.co/RbBUcjSXI7
Mon Feb 06 12:57:06 +0000 2017	Ben Sasse	1480852568	828588326718435329	null	Nope.
I said we're at war with jihadists--the minority subset of Muslims that believe in killing in name of religio… https://t.co/jSVZ0E7iX2
Mon Feb 06 13:00:04 +0000 2017	Senator Ron Johnson	233737858	828589072960598016	null	.@SenRonJohnson on Green Bay radio talking with @Jerrybadershow at 7:15am CT
Tune in here: https://t.co/Rwg2NsHcMP
Mon Feb 06 13:03:51 +0000 2017	Ben Sasse	1480852568	828590026439143425	null	#LoveYourPassion

(and fair point on the teeth...) https://t.co/sMUufkgSr2
Mon Feb 06 13:13:58 +0000 2017	Ben Sasse	1480852568	828592573522522116	null	Actually I had no strong rooting interest last night (but I do still get weepy about the Jan. 2, 1984 Orange Bowl). https://t.co/dVtCQlZCw5
Mon Feb 06 13:26:53 +0000 2017	Ben Sasse	1480852568	828595824410103809	null	#TheGoodOleDays https://t.co/qZ7ymxubi9
Mon Feb 06 13:51:37 +0000 2017	Ben Sasse	1480852568	828602048157474819	null	Thx. Let's reject all-or-nothing politics. Reflexively yes &amp; reflex'ly no are both bad. Hope POTUS is wise; then de… https://t.co/wTu9vhUgbD
Mon Feb 06 13:53:04 +0000 2017	Brian Schatz	47747074	828602414341189635	null	Public education gives everyone an opportunity to pursue the American dream. Betsy Devos doesn't get it. I'm voting no.
